notebook,zone,archived,cell_index,section,title,xlabel,ylabel,recipe,gallery_category,gallery_chart,has_fit,has_log_axis,is_grid,color_by_third_var,rendered_png_outputs
research/ftir_etad_char/char_03_burned_vs_unburned.ipynb,research/ftir_etad_char,False,10,"2. The same contrast, restricted to what Addis can be compared on","Addis against the burned/unburned reference, 1430–3500 cm⁻¹",wavenumber (cm⁻¹),SNV absorbance,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_03_burned_vs_unburned.ipynb,research/ftir_etad_char,False,12,"2. The same contrast, restricted to what Addis can be compared on",Companion view — unit-area scaling instead of SNV,wavenumber (cm⁻¹),area-normalized absorbance,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_03_burned_vs_unburned.ipynb,research/ftir_etad_char,False,16,"3. A burned/unburned classifier, honestly cross-validated",Classifier output: cross-validated references and Addis,P(burned),spectra,boxplot+hist,distribution,Boxplot,False,False,False,False,1
research/ftir_etad_char/char_03_burned_vs_unburned.ipynb,research/ftir_etad_char,False,18,4. Band-by-band: which way does Addis lean?,Where Addis sits on each burned/unburned axis,mean SNV intensity,,scatter,correlation,Bubble,False,False,False,True,1
research/ftir_etad_char/char_04_spectral_typology.ipynb,research/ftir_etad_char,False,5,How many types are there? Let the silhouette decide.,How many spectral types does the data support?,number of clusters k,silhouette score,plot,evolution,Timeseries,False,False,False,False,1
research/ftir_etad_char/char_04_spectral_typology.ipynb,research/ftir_etad_char,False,7,Pass A — the types inside the charcoal archive,Archetype spectrum of each type,wavenumber (cm⁻¹),SNV absorbance,bar+plot+scatter,correlation,Bubble,False,False,False,True,1
research/ftir_etad_char/char_04_spectral_typology.ipynb,research/ftir_etad_char,False,9,Pass A — the types inside the charcoal archive,"Pass A archetypes, companion view — unit-area scaling instead of SNV",wavenumber (cm⁻¹),area-normalized absorbance,plot,evolution,Timeseries,False,False,False,False,1
research/ftir_etad_char/char_04_spectral_typology.ipynb,research/ftir_etad_char,False,11,Pass B — add Addis and see whether it forms its own type,"Archetype spectra, Addis included",wavenumber (cm⁻¹),SNV absorbance,barh+plot+scatter,correlation,Bubble,False,False,False,True,1
research/ftir_etad_char/char_04_spectral_typology.ipynb,research/ftir_etad_char,False,13,Pass B — add Addis and see whether it forms its own type,"Pass B archetypes, companion view — unit-area scaling instead of SNV",wavenumber (cm⁻¹),area-normalized absorbance,plot,evolution,Line chart,False,False,False,False,1
research/ftir_etad_char/char_05_addis_vs_unburned_feedstock.ipynb,research/ftir_etad_char,False,5,1. The six raw materials are not one class,"The six unburned feedstocks, full measured range",wavenumber (cm⁻¹),SNV absorbance,plot,evolution,Line chart,False,False,False,False,1
research/ftir_etad_char/char_05_addis_vs_unburned_feedstock.ipynb,research/ftir_etad_char,False,7,1. The six raw materials are not one class,Companion view — unit-area scaling instead of SNV,wavenumber (cm⁻¹),area-normalized absorbance,plot,evolution,Line chart,False,False,False,False,1
research/ftir_etad_char/char_05_addis_vs_unburned_feedstock.ipynb,research/ftir_etad_char,False,9,2. Addis against each unburned feedstock,Addis (violet band = 10–90 %) against each unburned feedstock,wavenumber (cm⁻¹),SNV absorbance,fill_between+plot,evolution,Area chart,False,False,True,False,1
research/ftir_etad_char/char_05_addis_vs_unburned_feedstock.ipynb,research/ftir_etad_char,False,11,2. Addis against each unburned feedstock,Companion view — unit-area scaling instead of SNV,wavenumber (cm⁻¹),area-normalized absorbance,fill_between+plot,evolution,Area chart,False,False,True,False,1
research/ftir_etad_char/char_05_addis_vs_unburned_feedstock.ipynb,research/ftir_etad_char,False,14,3. Which analogue is actually closest — raw biomass or char?,Raw biomass vs char as an Addis analogue,best-match Pearson r for an Addis filter,Addis filters,boxplot+hist,distribution,Boxplot,False,False,False,False,1
research/ftir_etad_char/char_05_addis_vs_unburned_feedstock.ipynb,research/ftir_etad_char,False,16,4. Where the residual disagreement lives,What raw biomass does not explain about an Addis filter,wavenumber (cm⁻¹),Δ SNV absorbance,plot,evolution,Line chart,False,False,False,False,1
research/ftir_etad_char/char_05_addis_vs_unburned_feedstock.ipynb,research/ftir_etad_char,False,18,5. Does it vary by season?,"Every Addis filter, scored against both reference classes",best-match r against McCall char,best-match r against raw feedstock,plot+scatter,correlation,Bubble,False,False,False,True,1
research/ftir_etad_char/char_06_dry_season_anomaly.ipynb,research/ftir_etad_char,False,8,"2. It recurs every year, which no instrument artifact does",Similarity to charcoal collapses every dry season (shaded Oct–Feb),month of year (all years pooled),best-match r against char,bar+scatter,correlation,Bubble,False,False,True,True,1
research/ftir_etad_char/char_06_dry_season_anomaly.ipynb,research/ftir_etad_char,False,11,3. One population or two?,Char similarity by season,best-match r against char,filters,hist+scatter,correlation,Bubble,False,False,False,True,1
research/ftir_etad_char/char_06_dry_season_anomaly.ipynb,research/ftir_etad_char,False,13,4. What do the anomalous spectra look like?,"Addis mean spectrum, by group (shaded = IQR)",wavenumber (cm⁻¹),SNV absorbance,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_06_dry_season_anomaly.ipynb,research/ftir_etad_char,False,15,4. What do the anomalous spectra look like?,Companion view — unit-area scaling instead of SNV (shaded = IQR),wavenumber (cm⁻¹),area-normalized absorbance,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_06_dry_season_anomaly.ipynb,research/ftir_etad_char,False,20,The other competing explanation: are these just bad spectra?,Char similarity vs EC loading,,best-match r against char,scatter,correlation,Bubble,False,False,False,True,1
research/ftir_etad_char/char_07_char05_without_dry_season.ipynb,research/ftir_etad_char,False,7,1. Does the headline survive?,"The char_05 scatter, with the excluded season greyed",best-match r against McCall char,best-match r against raw feedstock,hist+plot+scatter,correlation,Bubble,False,False,False,True,1
research/ftir_etad_char/char_07_char05_without_dry_season.ipynb,research/ftir_etad_char,False,9,2. The feedstock ordering sharpens — and it changes,Removing the dry season reorders the feedstocks,median mean r against Addis filters,,barh+scatter,correlation,Bubble,False,False,False,True,1
research/ftir_etad_char/char_07_char05_without_dry_season.ipynb,research/ftir_etad_char,False,11,"3. Addis against each feedstock, dry season removed","{sp}   (mean r = {feed.loc[sp, ",wavenumber (cm⁻¹),SNV absorbance,fill_between+plot,evolution,Area chart,False,False,True,False,1
research/ftir_etad_char/char_07_char05_without_dry_season.ipynb,research/ftir_etad_char,False,13,"3. Addis against each feedstock, dry season removed","{sp}   (mean r = {feed.loc[sp, ",wavenumber (cm⁻¹),area-normalized absorbance,fill_between+plot,evolution,Area chart,False,False,True,False,1
research/ftir_etad_char/char_07_char05_without_dry_season.ipynb,research/ftir_etad_char,False,15,4. What changed in the spectra themselves,Mean spectra: what excluding the dry season removes,wavenumber (cm⁻¹),SNV absorbance,plot,evolution,Timeseries,False,False,False,False,1
research/ftir_etad_char/char_07_char05_without_dry_season.ipynb,research/ftir_etad_char,False,17,4. What changed in the spectra themselves,Companion view — unit-area scaling instead of SNV,wavenumber (cm⁻¹),area-normalized absorbance,plot,evolution,Timeseries,False,False,False,False,1
research/ftir_etad_char/char_08_fire_vs_furnace_char.ipynb,research/ftir_etad_char,False,6,1. Does fire-produced char match Addis better than furnace charcoal?,Reference classes ranked (orange = newly included),best-match r against Addis filters,"best-match r, Minatre combustion-facility char",boxplot+plot+scatter,correlation,Bubble,False,False,False,True,1
research/ftir_etad_char/char_08_fire_vs_furnace_char.ipynb,research/ftir_etad_char,False,10,"2. Why? Two explanations, both testable",Furnace charcoal vs real-fire char vs Addis (shaded = IQR / 10–90 %),wavenumber (cm⁻¹),SNV absorbance,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_08_fire_vs_furnace_char.ipynb,research/ftir_etad_char,False,12,"2. Why? Two explanations, both testable",Companion view — unit-area scaling instead of SNV (shaded = IQR / ,wavenumber (cm⁻¹),area-normalized absorbance,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_08_fire_vs_furnace_char.ipynb,research/ftir_etad_char,False,16,4. Does any of this change the dry-season result?,The dry season matches every reference class worse — no exceptions,,median best-match r,bar,ranking,Barplot,False,False,False,False,1
research/ftir_etad_char/char_09_char08_dry_vs_nondry.ipynb,research/ftir_etad_char,False,8,2. Does furnace still beat fire once the dry season is gone?,"Same ordering in both regimes, uniformly shifted",median best-match r,"best-match r, combustion-facility char",barh+plot+scatter,correlation,Bubble,False,False,False,True,1
research/ftir_etad_char/char_09_char08_dry_vs_nondry.ipynb,research/ftir_etad_char,False,10,3. Which class loses most to the dry season?,No class is spared — and the fire-produced char is not the exception,similarity lost in the dry season (% of the non-dry level),,barh,ranking,Barplot,False,False,False,False,1
research/ftir_etad_char/char_09_char08_dry_vs_nondry.ipynb,research/ftir_etad_char,False,13,"4. The spectra behind it — char_08's overlay, with Addis split","Furnace charcoal vs real-fire char vs Addis, dry and non-dry separated\n",wavenumber (cm⁻¹),SNV absorbance,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_09_char08_dry_vs_nondry.ipynb,research/ftir_etad_char,False,15,"4. The spectra behind it — char_08's overlay, with Addis split",Companion view — unit-area scaling instead of SNV\n,wavenumber (cm⁻¹),area-normalized absorbance,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_09_char08_dry_vs_nondry.ipynb,research/ftir_etad_char,False,18,4b. The residual each subset leaves against the best reference,Residual against the best reference class — the dry season leaves more,wavenumber (cm⁻¹),Δ SNV absorbance,plot,evolution,Timeseries,False,False,False,False,1
research/ftir_etad_char/char_10_seasonal_spectra.ipynb,research/ftir_etad_char,False,5,1. The raw spectra — and the step that makes them readable,"Raw ETAD spectra by season, as measured — seasons differ mostly in the ",wavenumber (cm⁻¹),absorbance (AU),fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_10_seasonal_spectra.ipynb,research/ftir_etad_char,False,6,1. The raw spectra — and the step that makes them readable,The same filters AIRSpec-baselined + area-normalized (available above ,wavenumber (cm⁻¹),area-normalized absorbance,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_10_seasonal_spectra.ipynb,research/ftir_etad_char,False,8,"2. The three seasons, each on its own curve",Addis mean spectrum by Ethiopian season (shaded = 10–90 % of filters),wavenumber (cm⁻¹),area-normalized absorbance,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_10_seasonal_spectra.ipynb,research/ftir_etad_char,False,10,3. All of them on one graph,"All 3 seasons together — every filter (thin), seasonal means, ",wavenumber (cm⁻¹),area-normalized absorbance,plot,evolution,Timeseries,False,False,False,False,1
research/ftir_etad_char/char_10_seasonal_spectra.ipynb,research/ftir_etad_char,False,12,"4. Season by season, in detail",{SHORT[s]}  ·  n={m.sum()},wavenumber (cm⁻¹),area-normalized absorbance,plot,evolution,Timeseries,False,False,False,False,1
research/ftir_etad_char/char_11_normalization_alternatives.ipynb,research/ftir_etad_char,False,11,3. What the genuine alternatives do to a spectrum,One charcoal and one Addis spectrum under each transform ,wavenumber (cm⁻¹),scaled,plot,evolution,Line chart,False,False,False,False,1
research/ftir_etad_char/char_11_normalization_alternatives.ipynb,research/ftir_etad_char,False,17,What the AIRSpec baseline actually does to each side,Charcoal: the fit cuts through real bands,wavenumber (cm⁻¹),absorbance,plot,evolution,Line chart,False,False,True,False,1
research/ftir_etad_char/char_11_normalization_alternatives.ipynb,research/ftir_etad_char,False,21,4. An objective benchmark,Does it generalize across laboratories?,"cross-collection temperature recovery, % within 100 °C",silhouette of temperature tier\n(higher = chemistry preserved),barh+scatter,correlation,Bubble,False,False,False,True,1
research/ftir_etad_char/char_11_normalization_alternatives.ipynb,research/ftir_etad_char,False,24,5. What each choice does to the Addis conclusion,The implied temperature is preprocessing-dependent,analogue-implied temperature for Addis filters (°C),,scatter,correlation,Bubble,False,False,False,True,1
research/ftir_etad_char/char_12_weakley_transferability.ipynb,research/ftir_etad_char,False,5,1. Raw distributions — their Figure 5a,"Raw spectra, IMPROVE vs ETAD — mean and 5–95 % envelope ",wavenumber (cm⁻¹),absorbance (AU),fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_12_weakley_transferability.ipynb,research/ftir_etad_char,False,7,2. Processed distributions — their Figure 5b/c,{rlo:.0f}–{rhi:.0f} cm⁻¹,wavenumber (cm⁻¹),2nd-derivative absorbance (arb.),fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_12_weakley_transferability.ipynb,research/ftir_etad_char,False,9,3. How far outside the calibration population does each ETAD filter sit?,Envelope-escape score per filter — where each population sits relative ,fraction of pertinent wavenumbers outside the IMPROVE 5–95 % envelope,density,hist,distribution,Histogram,False,False,False,False,1
research/ftir_etad_char/char_12_weakley_transferability.ipynb,research/ftir_etad_char,False,11,"4. The filter-lot effect, transplanted","Dry-season filters by PTFE lot, aliphatic C–H region",wavenumber (cm⁻¹),2nd-derivative absorbance (arb.),boxplot+fill_between+plot,distribution,Boxplot,False,False,False,False,1
research/ftir_etad_char/char_12_weakley_transferability.ipynb,research/ftir_etad_char,False,13,4b. The same lot comparison in the AIRSpec-baselined view,PTFE lots 248 vs 251 in the AIRSpec-baselined view ,wavenumber (cm⁻¹),area-normalized absorbance,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_etad_char/char_12_weakley_transferability.ipynb,research/ftir_etad_char,False,16,5. Bonus — the paper's processing as a baseline-free check on the charcoal results,char_08,"best-match r, furnace charcoal (2nd-derivative spectra)","best-match r, combustion-facility char",plot+scatter,correlation,Bubble,False,False,False,True,1
research/ftir_hips_chem/Analysis_Tasks_Jan2025.ipynb,research/ftir_hips_chem,False,10,TASK 1: Iron/EC Ratio Analysis (Priority),"{site_name} - Iron vs FTIR EC\n(n={len(ec)}, Mean Fe/EC ratio: {ratio.mean():.4f})",FTIR EC (µg/m³),Iron (µg/m³),plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/Analysis_Tasks_Jan2025.ipynb,research/ftir_hips_chem,False,13,TASK 2: Delhi Plot Fixes,Delhi - BEFORE (bad axis scaling to 60),Aethalometer IR BCc (µg/m³),HIPS Fabs / MAC (µg/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/Analysis_Tasks_Jan2025.ipynb,research/ftir_hips_chem,False,16,TASK 3: Matched-Sample Plots (Common Data Mode),"{site_name} - HIPS vs Aethalometer\n(COMMON DATA: n={len(x)}, all 3 measurements)",Aethalometer IR BCc (µg/m³),HIPS Fabs / MAC (µg/m³),plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/Analysis_Tasks_Jan2025.ipynb,research/ftir_hips_chem,False,18,"TASK 4: Cross-Plots (All Sites, All Types) - SEPARATE GRAPHS",{site_name} - {config[,,,plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/Analysis_Tasks_Jan2025.ipynb,research/ftir_hips_chem,False,22,TASK 6: Raw Attenuation Correlation Matrix,{site_name}\nBC Wavelength Correlation Matrix,,,imshow,correlation,Correlogram,False,False,False,True,0
research/ftir_hips_chem/ETAD_Factor_Analysis.ipynb,research/ftir_hips_chem,False,12,ETAD Filter Sample Coverage vs PMF Analysis,ETAD Filter Samples: All ({n_total}) vs PMF-Analyzed ({n_pmf}),Sample Date,,scatter,correlation,Scatterplot,False,False,False,False,0
research/ftir_hips_chem/ETAD_Factor_Analysis.ipynb,research/ftir_hips_chem,False,13,ETAD Filter Sample Coverage vs PMF Analysis,ETAD: Parameter Coverage Timeline (All Filters vs PMF-Analyzed),Sample Date,,scatter,correlation,Scatterplot,False,False,False,False,0
research/ftir_hips_chem/ETAD_Factor_Analysis.ipynb,research/ftir_hips_chem,False,14,ETAD Filter Sample Coverage vs PMF Analysis,ETAD: {ftir_label} vs {hips_label}\nPMF-Analyzed Samples Highlighted,,,plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/ETAD_Factor_Analysis.ipynb,research/ftir_hips_chem,False,20,Source Contributions Over Time,ETAD: Daily Source Contribution Fractions,Date,Source Contribution Fraction,plot,evolution,Timeseries,False,False,True,False,0
research/ftir_hips_chem/ETAD_Factor_Analysis.ipynb,research/ftir_hips_chem,False,21,Source Contributions Over Time,ETAD: Stacked Source Contribution Fractions (Normalized),Date,Normalized Source Contribution Fraction,stackplot,evolution,Stacked Area,False,False,False,False,0
research/ftir_hips_chem/ETAD_Factor_Analysis.ipynb,research/ftir_hips_chem,False,23,Source Concentrations vs Filter Parameters,Correlation: PMF Sources vs Filter Parameters (ETAD),,,heatmap,correlation,Correlogram,False,False,False,True,0
research/ftir_hips_chem/ETAD_Factor_Analysis.ipynb,research/ftir_hips_chem,False,24,Source Concentrations vs Filter Parameters,ETAD: {source_name} vs {param_label},{source_name} (\u03bcg/m\u00b3),,plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/ETAD_Factor_Analysis.ipynb,research/ftir_hips_chem,False,31,Dominant Source Analysis,ETAD: {ylabel} vs {xlabel}\nColored by Dominant Source (concentration),,,plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/ETAD_Factor_Analysis.ipynb,research/ftir_hips_chem,False,32,Dominant Source Analysis,ETAD: {ylabel} vs {xlabel}\nColored by Dominant Source (fraction),,,plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/ETAD_Factor_Analysis.ipynb,research/ftir_hips_chem,False,36,Analyses:,{t_label}\n({removed} removed),,Residual: FTIR EC \u2212 Aeth BC (\u03bcg/m\u00b3),plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/ETAD_Factor_Analysis.ipynb,research/ftir_hips_chem,False,37,Analyses:,Absolute Residual vs Biomass %,Biomass % (of explained sources),Residual: FTIR EC \u2212 Aeth BC (\u03bcg/m\u00b3),plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/ETAD_Factor_Analysis.ipynb,research/ftir_hips_chem,False,38,Analyses:,FTIR\u2013Aeth Residual vs Biomass % by Ethiopian Season,Biomass % (of explained sources),Residual: FTIR EC \u2212 Aeth BC (\u03bcg/m\u00b3),plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/Example_Modular_Analysis.ipynb,research/ftir_hips_chem,False,3,1. Setup and Imports,{title_prefix} - {site_name}\nBEFORE (n={valid.sum()}),,,plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/Example_Modular_Analysis.ipynb,research/ftir_hips_chem,False,19,6. Cross-Plots (Scatter),,,,scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/Example_Modular_Analysis.ipynb,research/ftir_hips_chem,False,24,7. Match Aethalometer with HIPS (including smooth/raw info),,,,scatter,correlation,Scatterplot,False,False,False,False,0
research/ftir_hips_chem/Example_Modular_Analysis.ipynb,research/ftir_hips_chem,False,36,10. Data Mode: All vs Common Samples,{site} - {mode} data (n={len(x)}),,,plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/FTIR_Group_Talk_Apr2026_Draft.ipynb,research/ftir_hips_chem,False,6,"Figure 1b: Separate Panels (white background, manual exclusions applied)",,,,plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/FTIR_Group_Talk_Apr2026_Draft.ipynb,research/ftir_hips_chem,False,17,Figure 3b: Iron Median Split — All Four Sites,Iron Median Split — HIPS vs FTIR EC (all four sites),FTIR EC (µg/m³),HIPS Fabs / MAC (µg/m³),plot+scatter,correlation,Scatterplot,True,False,True,False,1
research/ftir_hips_chem/FlowFix_BeforeAfter_Analysis.ipynb,research/ftir_hips_chem,False,12,5. Visualize Data Distribution by Period,{site_name}: ALL Aethalometer BC Data\n{status},Date,Aethalometer IR BC (ng/m³),scatter,correlation,Scatterplot,False,False,False,False,3
research/ftir_hips_chem/FlowFix_BeforeAfter_Analysis.ipynb,research/ftir_hips_chem,False,14,6. Before/After Analysis: FTIR EC vs Aethalometer,{period_label},Aethalometer BC (ng/m³),FTIR EC (ng/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/ftir_hips_chem/FlowFix_BeforeAfter_Analysis.ipynb,research/ftir_hips_chem,False,16,7. Before/After Analysis: HIPS vs Aethalometer,{period_label},Aethalometer IR BCc (ug/m³),HIPS Fabs / MAC (ug/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/ftir_hips_chem/FlowFix_BeforeAfter_Analysis.ipynb,research/ftir_hips_chem,False,18,8. Summary Comparison Plot,FTIR EC vs Aethalometer\n(Thermal vs Optical),,R²,bar,ranking,Barplot,False,False,False,False,1
research/ftir_hips_chem/FlowFix_BeforeAfter_Analysis.ipynb,research/ftir_hips_chem,False,19,8. Summary Comparison Plot,FTIR EC vs Aethalometer\n(Thermal vs Optical),,Slope,bar,ranking,Barplot,False,False,False,False,1
research/ftir_hips_chem/FlowFix_BeforeAfter_Analysis.ipynb,research/ftir_hips_chem,False,26,11. Wavelength Dependence Analysis: Before vs After,{period_label},BC (ng/m³),Frequency,boxplot+heatmap+hist,correlation,Correlogram,False,False,True,True,3
research/ftir_hips_chem/FlowFix_BeforeAfter_Analysis.ipynb,research/ftir_hips_chem,False,27,11. Wavelength Dependence Analysis: Before vs After,{site_name}: UV vs IR by Period,IR BCc (ng/m³),UV BCc (ng/m³),boxplot+plot+scatter,correlation,Scatterplot,True,False,False,False,3
research/ftir_hips_chem/HIPS_Aeth_SmoothRaw_Analysis.ipynb,research/ftir_hips_chem,False,9,4. Smooth/Raw Difference Distribution,{site_name},Absolute % Difference |Smooth - Raw| / Raw,Count,hist,distribution,Histogram,False,False,True,False,1
research/ftir_hips_chem/HIPS_Aeth_SmoothRaw_Analysis.ipynb,research/ftir_hips_chem,False,11,5. Baseline: HIPS vs Aethalometer (All Data),{site_name},Aethalometer IR BCc Raw (ug/m³),HIPS Fabs / MAC (ug/m³),plot+scatter,correlation,Scatterplot,True,False,True,False,1
research/ftir_hips_chem/HIPS_Aeth_SmoothRaw_Analysis.ipynb,research/ftir_hips_chem,False,13,6. Threshold Analysis: Impact of Smooth/Raw Filtering,Threshold ≤{threshold}%,Aethalometer IR BCc Raw (ug/m³),HIPS Fabs / MAC (ug/m³),plot+scatter,correlation,Scatterplot,True,False,True,False,4
research/ftir_hips_chem/HIPS_Aeth_SmoothRaw_Analysis.ipynb,research/ftir_hips_chem,False,15,7. Summary: R² vs Threshold,HIPS vs Aethalometer: R² at Different Smooth/Raw Thresholds\n(Higher R² = Better Correlation),Smooth/Raw Threshold,R²,plot,evolution,Line chart,False,False,False,False,1
research/ftir_hips_chem/HIPS_Aeth_SmoothRaw_Analysis.ipynb,research/ftir_hips_chem,False,16,7. Summary: R² vs Threshold,HIPS vs Aethalometer: Slope at Different Smooth/Raw Thresholds\n(Ideal slope = 1.0),Smooth/Raw Threshold,Slope,plot,evolution,Line chart,False,False,False,False,1
research/ftir_hips_chem/HIPS_vs_Aethalometer_Optical_Comparison.ipynb,research/ftir_hips_chem,False,6,3. Load Data,,,,plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/HIPS_vs_Aethalometer_Optical_Comparison.ipynb,research/ftir_hips_chem,False,18,8. Direct Comparison: ATN vs BCc Correlations with HIPS,"Comparison: Does Processing Improve HIPS Correlation?\n(Points above line = BCc better, below = ATN better)",ATN vs HIPS R²,BCc vs HIPS R²,fill_between+plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/ftir_hips_chem/HIPS_vs_Aethalometer_Optical_Comparison.ipynb,research/ftir_hips_chem,False,21,9. Wavelength-Specific Analysis,HIPS Correlation by Aethalometer Wavelength\n(Across All Sites),Aethalometer Wavelength,Mean R² with HIPS,bar,ranking,Barplot,False,False,False,False,1
research/ftir_hips_chem/Multi_Site_Analysis.ipynb,research/ftir_hips_chem,False,9,1. Time Series: Black Carbon Concentrations,,Date,{wavelength} BC (ng/m³),plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/Multi_Site_Analysis.ipynb,research/ftir_hips_chem,False,11,2. Multi-Wavelength BC Comparison,,Date,BC (ng/m³),plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/Multi_Site_Analysis.ipynb,research/ftir_hips_chem,False,13,3. BC Distribution (Box Plots),IR BC Distribution - All Sites,,IR BC (ng/m³),boxplot,distribution,Boxplot,False,False,False,False,0
research/ftir_hips_chem/Multi_Site_Analysis.ipynb,research/ftir_hips_chem,False,15,4. Data Completeness Analysis,,Date,Data Completeness (%),plot+scatter,correlation,Connected Scatter,False,False,False,False,0
research/ftir_hips_chem/Multi_Site_Analysis.ipynb,research/ftir_hips_chem,False,17,5. Filter vs Aethalometer Comparison,Aethalometer BC vs Filter EC - All Sites,Date,Concentration (ng/m³),plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/Multi_Site_Analysis.ipynb,research/ftir_hips_chem,False,19,6. Scatter: Aethalometer vs Filter EC Correlation,Aethalometer BC vs Filter EC - All Sites (EC ≥ 0.5 µg/m³),Aethalometer IR BC (ng/m³),Filter EC (ng/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/Multi_Site_Analysis.ipynb,research/ftir_hips_chem,False,22,7. Summary Statistics Table,,,,plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/Multi_Site_Analysis.ipynb,research/ftir_hips_chem,False,26,8. Custom Visualization Area,Temperature vs BC - {site_name},Temperature (°C),IR BC (ng/m³),scatter,correlation,Bubble,False,False,False,True,0
research/ftir_hips_chem/Multi_Site_Analysis_Fixed.ipynb,research/ftir_hips_chem,False,12,4. Aethalometer vs FTIR EC Cross-Plots,Aethalometer BC vs FTIR EC - All Sites,Aethalometer IR BC (ng/m³),FTIR EC (ng/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/ftir_hips_chem/Multi_Site_Analysis_Fixed.ipynb,research/ftir_hips_chem,False,17,5. Outlier Detection and Removal,{site_name}: Aethalometer BC vs FTIR EC (No Outliers),Aethalometer IR BC (ng/m³),FTIR EC (ng/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,7
research/ftir_hips_chem/Multi_Site_Analysis_Fixed.ipynb,research/ftir_hips_chem,False,20,6. Smooth vs Raw BC Analysis,{site_name}: Distribution of Smooth/Raw Differences,Absolute % Difference (Smooth - Raw),Count,fill_between+hist+plot,distribution,Histogram,False,False,False,False,8
research/ftir_hips_chem/Multi_Site_Analysis_Fixed.ipynb,research/ftir_hips_chem,False,21,6. Smooth vs Raw BC Analysis,{site_name}: Threshold <={threshold}% Smooth-Raw Difference,Aethalometer BC (ng/m³),FTIR EC (ng/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,16
research/ftir_hips_chem/Multi_Site_Analysis_Fixed.ipynb,research/ftir_hips_chem,False,32,9. Iron Concentration Color Gradient Cross-Plots,,,,plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/Multi_Site_Analysis_Fixed.ipynb,research/ftir_hips_chem,False,35,10. Multi-Site Comparison Plots (All Sites Including Addis Ababa),Multi-Site Comparison: {comp[,,,plot+scatter,correlation,Scatterplot,True,False,False,False,3
research/ftir_hips_chem/Multi_Site_Analysis_Fixed.ipynb,research/ftir_hips_chem,False,39,11. HIPS vs Aethalometer Smooth/Raw Threshold Analysis,"{site_name}: HIPS vs Aeth, Threshold <={threshold}% Smooth-Raw Diff\n(Absorption vs Absorption)",Aethalometer IR BCc (µg/m³),HIPS Fabs / MAC (µg/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,16
